candidate_id,file_path,language,topic,location,claim_type,current_text,suggested_source,status
C00113,src/content/hojo-undo/chi-ishi/exercises.md,base,Interne aandachtspunten,line 49,general,Interne aandachtspunten,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00114,src/content/hojo-undo/chi-ishi/exercises.md,base,Interne aandachtspunten,line 50,general,"Bij het oefenen met de chi ishis moet je niet alleen proberen zo veel mogelijk trainingsarbeid in een korte tijd te verrichten, maar ook letten op de interne aandachtspunten:","Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00115,src/content/hojo-undo/chi-ishi/exercises.md,base,Interne aandachtspunten,line 53,general,Blijf je voortdurend optimaal op je voeten steunen?,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00116,src/content/hojo-undo/chi-ishi/exercises.md,base,Interne aandachtspunten,line 54,general,Maak je de beweging vanuit je tanden of een geïsoleerde beweging vanuit je schouder?,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00117,src/content/hojo-undo/chi-ishi/exercises.md,base,Interne aandachtspunten,line 55,general,Strookt de beweging met je ademhaling?,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00118,src/content/hojo-undo/chi-ishi/exercises.md,base,Interne aandachtspunten,line 56,general,Behoud je worteling onder druk?,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00119,src/content/hojo-undo/chi-ishi/exercises.md,base,Gewicht en techniek balans,line 58,general,Gewicht en techniek balans,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00120,src/content/hojo-undo/chi-ishi/exercises.md,base,Gewicht en techniek balans,line 61,general,Groter trainingseffect t.a.v. kracht en doorzettingsvermogen,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00121,src/content/hojo-undo/chi-ishi/exercises.md,base,Gewicht en techniek balans,line 62,general,Risico: bewegingsprincipes loslaten in de strijd met het gewicht,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00122,src/content/hojo-undo/chi-ishi/exercises.md,base,Gewicht en techniek balans,line 63,safety,Gevaar: inefficiënte bewegingspatronen aanleren,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00123,src/content/hojo-undo/chi-ishi/exercises.md,base,Gewicht en techniek balans,line 66,general,Makkelijker om in lijn met bewegingsprincipes te blijven,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00124,src/content/hojo-undo/chi-ishi/exercises.md,base,Gewicht en techniek balans,line 67,general,Nadeel: niet leren om principes onder druk vast te houden,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00125,src/content/hojo-undo/chi-ishi/exercises.md,base,Training filosofie,line 69,general,Training filosofie,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00126,src/content/hojo-undo/chi-ishi/exercises.md,base,Training filosofie,line 72,general,Het trainen met lichte chi ishi is een benadering om te leren een beweging met een minimale inspanning uit te voeren,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00127,src/content/hojo-undo/chi-ishi/exercises.md,base,Training filosofie,line 75,general,In een hele zware sessie kan men ontdekken hoe een beweging met minimaal krachtgebruik mogelijk is,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00128,src/content/hojo-undo/chi-ishi/exercises.md,base,Training filosofie,line 76,general,Het hangt er maar vanaf of je je 'kop' erbij hebt (mentale focus),"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00129,src/content/hojo-undo/chi-ishi/exercises.md,base,Praktische tips,line 78,general,Praktische tips,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00130,src/content/hojo-undo/chi-ishi/exercises.md,base,Praktische tips,line 80,general,Opbouw: Begin altijd met lichtere gewichten,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00131,src/content/hojo-undo/chi-ishi/exercises.md,base,Praktische tips,line 81,general,Techniek voor kracht: Focus eerst op correcte uitvoering,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00132,src/content/hojo-undo/chi-ishi/exercises.md,base,Praktische tips,line 82,technique,Ademhaling: Integreer sanchin ademhaling,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00133,src/content/hojo-undo/chi-ishi/exercises.md,base,Praktische tips,line 83,general,Rust: Neem voldoende rust tussen series,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00134,src/content/hojo-undo/chi-ishi/exercises.md,base,Praktische tips,line 84,general,Variatie: Wissel af tussen verschillende oefeningen,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00135,src/content/hojo-undo/chi-ishi/exercises.md,base,Praktische tips,line 85,general,Begeleiding: Train onder deskundige begeleiding,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00136,src/content/hojo-undo/chi-ishi/exercises.md,base,Creatieve toepassingen,line 87,general,Creatieve toepassingen,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00137,src/content/hojo-undo/chi-ishi/exercises.md,base,Creatieve toepassingen,line 89,general,Uiteraard zijn er tal van andere zinnige oefeningen denkbaar. Experimenteer met:,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00138,src/content/hojo-undo/chi-ishi/exercises.md,base,Creatieve toepassingen,line 90,technique,"Verschillende standen (neko ashi dachi, heiko dachi)","Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00139,src/content/hojo-undo/chi-ishi/exercises.md,base,Creatieve toepassingen,line 91,general,Combinaties met andere hojo undo hulpmiddelen,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00140,src/content/hojo-undo/chi-ishi/exercises.md,base,Creatieve toepassingen,line 92,technique,Integratie in kata training,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00141,src/content/hojo-undo/chi-ishi/exercises.md,base,Creatieve toepassingen,line 93,general,Partner oefeningen,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00142,src/content/hojo-undo/chi-ishi/function.md,base,Functie (Function),line 1,general,Functie (Function),"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00143,src/content/hojo-undo/chi-ishi/function.md,base,Functie (Function),line 3,general,"De chi ishi is een 'stenen hefboom gewicht'. Het wordt nog steeds gebruikt in China, o.a. in de provincie Fuzhou.","Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00144,src/content/hojo-undo/chi-ishi/function.md,base,Belangrijkste functies:,line 5,general,Belangrijkste functies:,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00145,src/content/hojo-undo/chi-ishi/function.md,base,Belangrijkste functies:,line 7,technique,"Versterkt met name de spieren van de onderarm en hand. Derhalve dient het ter ondersteuning van de stabiliteit van de pols bij stoot- en slagtechnieken met de vuist. Ook wordt de grip versterkt wat een belangrijke rol speelt bij allerlei technieken van het nabije gevecht, zoals trek-, werp- en klemtechnieken en hiki uke.","Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00146,src/content/hojo-undo/chi-ishi/function.md,base,Belangrijkste functies:,line 9,general,"Ontwikkeling van muchimi kracht: Omdat de weerstand in de totale beweging verhoogd is, ontwikkelen de chi ishi oefeningen de muchimi kracht, op voorwaarde dat de beweging niet te explosief wordt uitgevoerd.","Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00147,src/content/hojo-undo/chi-ishi/function.md,base,Belangrijkste functies:,line 11,general,Ontwikkeling van chinkuchi kakin kracht: Het vastknijpen van de stok aan het einde van de bewegingen ontwikkelt de chinkuchi kakin kracht.,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00148,src/content/hojo-undo/chi-ishi/function.md,base,Trainingseffecten:,line 13,general,Trainingseffecten:,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00149,src/content/hojo-undo/chi-ishi/function.md,base,Trainingseffecten:,line 15,general,Polsstabiliteit: Verbetert de stabiliteit van de pols bij stoot- en slagtechnieken,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00150,src/content/hojo-undo/chi-ishi/function.md,base,Trainingseffecten:,line 16,general,Grijpkracht: Versterkt de grip voor nabijgevecht technieken,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00151,src/content/hojo-undo/chi-ishi/function.md,base,Trainingseffecten:,line 17,general,Spiercoördinatie: Ontwikkelt de coördinatie tussen verschillende spiergroepen,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00152,src/content/hojo-undo/chi-ishi/function.md,base,Trainingseffecten:,line 18,general,Krachtoverdracht: Leert efficiënte krachtoverdracht van lichaam naar handen,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00153,src/content/hojo-undo/chi-ishi/function.md,base,Trainingseffecten:,line 19,general,Ademhalingscoördinatie: Integreert ademhaling met beweging,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00154,src/content/hojo-undo/chi-ishi/function.md,base,Toepassingen in gevecht:,line 21,general,Toepassingen in gevecht:,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00155,src/content/hojo-undo/chi-ishi/function.md,base,Toepassingen in gevecht:,line 23,general,Trektechnieken: Voor het effectief trekken van tegenstanders,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00156,src/content/hojo-undo/chi-ishi/function.md,base,Toepassingen in gevecht:,line 24,general,Werptechnieken: Voor het ontwikkelen van kracht bij worpen,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00157,src/content/hojo-undo/chi-ishi/function.md,base,Toepassingen in gevecht:,line 25,general,Klemtechnieken: Voor het versterken van grepen en klemmen,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00158,src/content/hojo-undo/chi-ishi/function.md,base,Toepassingen in gevecht:,line 26,technique,Hiki uke: Voor het verbeteren van trekkende blokken,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00159,src/content/hojo-undo/chi-ishi/function.md,base,Toepassingen in gevecht:,line 27,grading,Vitale punten: Voor het effectief aanvallen van kyusho (vitale punten),"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00160,src/content/hojo-undo/introduction.md,base,Hojo Undo (補助運動): Traditionele Krachttraining,line 1,general,Hojo Undo (補助運動): Traditionele Krachttraining,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00161,src/content/hojo-undo/introduction.md,base,Hojo Undo (補助運動): Traditionele Krachttraining,line 3,definition,"Hojo undo, wat letterlijk 'ondersteunende training' betekent, is een essentieel onderdeel van het Okinawa Goju-ryu Karate-do systeem. Het wordt vaak aangeduid als 'traditionele krachttraining'.","Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00162,src/content/hojo-undo/introduction.md,base,Twee Hoofdonderdelen,line 7,general,Twee Hoofdonderdelen,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00163,src/content/hojo-undo/introduction.md,base,Twee Hoofdonderdelen,line 9,general,De hojo undo is opgebouwd uit twee hoofdonderdelen:,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00164,src/content/hojo-undo/introduction.md,base,Twee Hoofdonderdelen,line 12,general,"Hierbij wordt gebruik gemaakt van diverse hulpmiddelen, waaronder:","Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00165,src/content/hojo-undo/introduction.md,base,Twee Hoofdonderdelen,line 13,general,Chi ishi: Stenen hefboom gewicht,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00166,src/content/hojo-undo/introduction.md,base,Twee Hoofdonderdelen,line 14,general,Nigiri game: Grijpvazen,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00167,src/content/hojo-undo/introduction.md,base,Twee Hoofdonderdelen,line 15,general,Kongoken: Ijzeren ovaal,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00168,src/content/hojo-undo/introduction.md,base,Twee Hoofdonderdelen,line 16,general,Ishi sashi: Stenen hangsloten,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00169,src/content/hojo-undo/introduction.md,base,Twee Hoofdonderdelen,line 18,general,2. Hardingsoefeningen (Hardening Exercises),"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00170,src/content/hojo-undo/introduction.md,base,Twee Hoofdonderdelen,line 19,general,"De focus ligt hier op de makiwara (stootplank), maar ook andere hulpmiddelen worden gebruikt:","Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00171,src/content/hojo-undo/introduction.md,base,Twee Hoofdonderdelen,line 20,general,Suna bako: Zandemmer,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00172,src/content/hojo-undo/introduction.md,base,Twee Hoofdonderdelen,line 21,general,Jari bako: Grindemmer,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00173,src/content/hojo-undo/introduction.md,base,Twee Hoofdonderdelen,line 22,general,Tanren kumite: Hardingsoefeningen met een partner,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00174,src/content/hojo-undo/introduction.md,base,Centrale Principes,line 26,general,Centrale Principes,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00175,src/content/hojo-undo/introduction.md,base,Centrale Principes,line 28,technique,"De kern van hojo undo is de gecoördineerde inzet van lichaam, adem (ki & ademhaling) en geest. Deze harmonisatie volgt dezelfde principes als de heishugata (Sanchin en Tensho) en ondersteunt zo het Goju-ryu systeem als geheel.","Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00176,src/content/hojo-undo/introduction.md,base,Historische Achtergrond,line 32,general,Historische Achtergrond,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
C00177,src/content/hojo-undo/introduction.md,base,Historische Achtergrond,line 34,history,De meeste hojo undo hulpmiddelen zijn van Chinese origine en werden gebruikt in de zuidelijke Shaolin-vuiststijl. De kongoken is een uitzondering; dit hulpmiddel werd door Chojun Miyagi ontdekt in Hawaï (1934) en geïntegreerd in het curriculum. De makiwara is een uniek Okinawaans trainingshulpmiddel.,"Use Hojo Undo PDFs, docs/hojo_undo_extracted.txt, and equipment-specific source PDFs.",candidate
